AccountID,CustomerID,ProductID,OpenDate
A0000735,C00242,P205,2020-03-14
A0000736,C00243,P006,2025-06-19
A0000737,C00243,P203,2026-01-22
A0000738,C00244,P007,2024-06-10
A0000739,C00244,P001,2024-04-22
A0000740,C00244,P102,2026-03-31
A0000741,C00244,P202,2025-02-04
A0000742,C00244,P204,2024-05-07
A0000743,C00245,P001,2024-10-10
A0000744,C00245,P201,2024-09-25
A0000745,C00246,P006,2020-12-03
A0000746,C00246,P103,2021-02-06
A0000747,C00246,P201,2021-01-31
A0000748,C00247,P002,2020-02-03
A0000749,C00247,P202,2020-09-20
A0000750,C00248,P003,2022-12-25
A0000751,C00248,P201,2023-05-24
A0000752,C00249,P002,2021-06-22
A0000753,C00249,P002,2021-07-06
A0000754,C00249,P203,2022-04-26
A0000755,C00249,P204,2021-10-23
A0000756,C00250,P003,2020-02-21
A0000757,C00250,P004,2020-03-23
A0000758,C00250,P006,2020-03-07
A0000759,C00250,P205,2020-02-27
A0000760,C00250,P205,2020-06-22
A0000761,C00250,P205,2020-07-02
A0000762,C00250,P301,2021-07-16
A0000763,C00251,P005,2025-08-26
A0000764,C00251,P203,2025-11-23
A0000765,C00252,P004,2020-08-15
A0000766,C00252,P202,2020-12-23
A0000767,C00253,P001,2022-04-20
A0000768,C00253,P201,2022-05-04
A0000769,C00254,P001,2023-11-17
A0000770,C00254,P006,2023-11-02
A0000771,C00254,P105,2025-06-14
A0000772,C00254,P202,2024-01-07
A0000773,C00254,P202,2024-06-15
A0000774,C00255,P007,2023-06-12
A0000775,C00255,P201,2024-01-03
A0000776,C00256,P006,2024-08-08
A0000777,C00256,P005,2024-08-23
A0000778,C00256,P103,2025-03-19
A0000779,C00256,P203,2024-11-04
A0000780,C00256,P203,2025-01-04
A0000781,C00256,P304,2026-08-18
A0000782,C00257,P005,2021-03-09
A0000783,C00257,P201,2021-11-20
A0000784,C00258,P003,2022-11-10
A0000785,C00258,P202,2023-01-20
A0000786,C00259,P007,2025-07-15
A0000787,C00259,P201,2025-10-24
A0000788,C00260,P003,2020-02-05
A0000789,C00260,P202,2020-01-26
A0000790,C00260,P301,2020-10-09
A0000791,C00261,P001,2024-06-20
A0000792,C00261,P007,2024-06-15
A0000793,C00261,P202,2024-08-12
A0000794,C00261,P204,2025-02-16
A0000795,C00262,P007,2022-07-17
A0000796,C00262,P103,2022-11-20
A0000797,C00262,P201,2022-07-04
A0000798,C00263,P003,2022-04-24
A0000799,C00263,P201,2023-03-23
A0000800,C00264,P002,2020-10-15
A0000801,C00264,P201,2021-03-22
A0000802,C00265,P002,2025-07-15
A0000803,C00265,P201,2026-04-13
A0000804,C00266,P007,2025-10-01
A0000805,C00266,P104,2026-01-07
A0000806,C00266,P202,2026-01-30
A0000807,C00267,P006,2023-04-03
A0000808,C00267,P001,2023-02-07
A0000809,C00267,P002,2023-03-19
A0000810,C00267,P105,2024-07-29
A0000811,C00267,P205,2023-07-06
A0000812,C00267,P204,2024-01-27
A0000813,C00267,P205,2024-01-31
A0000814,C00267,P305,2024-10-23
A0000815,C00268,P006,2024-01-03
A0000816,C00268,P202,2024-03-15
A0000817,C00269,P001,2023-06-26
A0000818,C00269,P202,2023-11-30
A0000819,C00270,P003,2023-10-15
A0000820,C00270,P203,2023-09-23
A0000821,C00271,P002,2025-06-28
A0000822,C00271,P201,2025-10-12
A0000823,C00272,P005,2022-03-18
A0000824,C00272,P203,2022-07-14
A0000825,C00273,P003,2025-09-27
A0000826,C00273,P201,2026-03-03
A0000827,C00274,P007,2025-04-26
A0000828,C00274,P003,2025-05-06
A0000829,C00274,P203,2025-08-13
A0000830,C00274,P204,2026-04-07
A0000831,C00275,P005,2020-05-08
A0000832,C00275,P203,2020-07-07
A0000833,C00276,P007,2021-03-22
A0000834,C00276,P201,2021-02-19
A0000835,C00277,P007,2023-05-31
A0000836,C00277,P002,2023-07-06
A0000837,C00277,P103,2024-11-08
A0000838,C00277,P203,2024-02-04
A0000839,C00277,P202,2024-03-16
A0000840,C00278,P002,2021-10-15
A0000841,C00278,P202,2022-07-30
A0000842,C00279,P006,2021-03-18
A0000843,C00279,P202,2021-06-05
A0000844,C00280,P003,2022-10-12
A0000845,C00280,P201,2023-08-25
A0000846,C00281,P007,2020-03-29
A0000847,C00281,P102,2020-06-16
A0000848,C00281,P203,2020-05-20
A0000849,C00282,P006,2023-01-04
A0000850,C00282,P105,2024-07-14
A0000851,C00282,P201,2023-11-16
A0000852,C00283,P003,2023-08-26
A0000853,C00283,P201,2023-12-23
A0000854,C00284,P002,2022-06-20
A0000855,C00284,P105,2024-01-10
A0000856,C00284,P202,2022-12-26
A0000857,C00285,P005,2021-10-19
A0000858,C00285,P007,2021-10-23
A0000859,C00285,P007,2021-09-30
A0000860,C00285,P206,2022-05-26
A0000861,C00285,P206,2021-12-13
A0000862,C00285,P204,2022-09-11
A0000863,C00285,P302,2023-10-20
A0000864,C00286,P007,2022-08-10
A0000865,C00286,P202,2023-05-09
A0000866,C00287,P007,2023-09-15
A0000867,C00287,P202,2024-04-24
A0000868,C00288,P006,2023-04-14
A0000869,C00288,P203,2024-01-28
A0000870,C00289,P002,2021-08-25
A0000871,C00289,P005,2021-08-03
A0000872,C00289,P203,2022-01-04
A0000873,C00289,P202,2022-04-05
A0000874,C00290,P004,2022-03-16
A0000875,C00290,P201,2022-07-19
A0000876,C00291,P007,2020-12-12
A0000877,C00291,P201,2021-04-29
A0000878,C00291,P303,2022-01-09
A0000879,C00292,P005,2022-02-02
A0000880,C00292,P202,2022-11-14
A0000881,C00293,P007,2023-12-18
A0000882,C00293,P003,2024-01-06
A0000883,C00293,P203,2024-03-30
A0000884,C00293,P203,2024-04-16
A0000885,C00294,P004,2023-11-26
A0000886,C00294,P101,2025-04-28
A0000887,C00294,P202,2024-04-23
A0000888,C00295,P002,2021-01-01
A0000889,C00295,P002,2021-01-25
A0000890,C00295,P106,2021-07-20
A0000891,C00295,P203,2021-02-21
A0000892,C00295,P204,2021-09-11
A0000893,C00295,P301,2022-10-03
A0000894,C00296,P003,2020-08-14
A0000895,C00296,P202,2021-03-31
A0000896,C00297,P003,2024-02-22
A0000897,C00297,P202,2024-10-13
A0000898,C00298,P003,2021-01-28
A0000899,C00298,P202,2021-12-30
A0000900,C00299,P003,2025-01-30
A0000901,C00299,P203,2026-01-22
A0000902,C00300,P005,2023-05-07
A0000903,C00300,P007,2023-04-07
A0000904,C00300,P106,2024-09-02
A0000905,C00300,P204,2023-04-25
A0000906,C00300,P204,2023-05-03
A0000907,C00301,P005,2023-04-21
A0000908,C00301,P203,2023-06-15
A0000909,C00301,P302,2024-08-11
A0000910,C00302,P005,2022-08-29
A0000911,C00302,P201,2023-06-25
A0000912,C00302,P302,2024-09-20
A0000913,C00303,P004,2021-02-01
A0000914,C00303,P007,2021-01-09
A0000915,C00303,P001,2021-01-21
A0000916,C00303,P104,2022-12-09
A0000917,C00303,P205,2021-10-17
A0000918,C00303,P204,2021-04-12
A0000919,C00303,P206,2021-04-02
A0000920,C00303,P305,2022-01-12
A0000921,C00304,P002,2023-09-23
A0000922,C00304,P203,2024-06-17
A0000923,C00305,P002,2024-02-16
A0000924,C00305,P202,2024-10-25
A0000925,C00306,P001,2025-03-10
A0000926,C00306,P102,2026-02-16
A0000927,C00306,P201,2025-12-17
A0000928,C00307,P001,2022-11-15
A0000929,C00307,P007,2022-12-06
A0000930,C00307,P204,2023-03-19
A0000931,C00307,P204,2022-12-26
A0000932,C00308,P001,2025-04-18
A0000933,C00308,P203,2026-01-27
A0000934,C00309,P001,2022-07-16
A0000935,C00309,P201,2023-02-24
A0000936,C00310,P003,2020-11-27
A0000937,C00310,P101,2021-02-08
A0000938,C00310,P203,2021-01-15
A0000939,C00311,P006,2022-11-30
A0000940,C00311,P201,2023-01-03
A0000941,C00312,P001,2021-07-27
A0000942,C00312,P202,2022-06-10
A0000943,C00313,P002,2023-08-30
A0000944,C00313,P003,2023-09-22
A0000945,C00313,P202,2024-02-27
A0000946,C00313,P204,2024-05-09
A0000947,C00314,P005,2024-09-30
A0000948,C00314,P201,2025-03-13
A0000949,C00315,P004,2025-09-29
A0000950,C00315,P006,2025-09-16
A0000951,C00315,P103,2026-11-28
A0000952,C00315,P202,2025-12-31
A0000953,C00315,P204,2026-05-06
A0000954,C00316,P007,2020-04-04
A0000955,C00316,P105,2020-12-01
A0000956,C00316,P202,2020-03-14
A0000957,C00317,P005,2024-02-26
A0000958,C00317,P001,2024-02-11
A0000959,C00317,P104,2024-06-26
A0000960,C00317,P202,2024-09-11
A0000961,C00317,P204,2024-06-17
A0000962,C00318,P006,2022-12-17
A0000963,C00318,P203,2023-01-04
A0000964,C00319,P003,2021-04-30
A0000965,C00319,P102,2023-04-04
A0000966,C00319,P202,2021-03-10
A0000967,C00320,P005,2021-09-24
A0000968,C00320,P202,2022-01-30
A0000969,C00321,P005,2022-11-27
A0000970,C00321,P202,2023-08-30
A0000971,C00322,P007,2025-01-24
A0000972,C00322,P003,2025-01-20
A0000973,C00322,P007,2024-12-14
A0000974,C00322,P105,2025-11-12
A0000975,C00322,P206,2025-06-16
A0000976,C00322,P205,2025-01-23
A0000977,C00322,P206,2025-06-08
A0000978,C00322,P305,2026-06-06
A0000979,C00323,P005,2024-02-14
A0000980,C00323,P203,2024-11-27
A0000981,C00324,P002,2023-09-12
A0000982,C00324,P203,2023-12-05
A0000983,C00325,P004,2020-03-05
A0000984,C00325,P203,2020-04-22
A0000985,C00326,P007,2021-09-06
A0000986,C00326,P007,2021-08-15
A0000987,C00326,P202,2022-03-11
A0000988,C00326,P203,2022-05-06
A0000989,C00327,P001,2023-07-07
A0000990,C00327,P001,2023-07-11
A0000991,C00327,P101,2024-12-21
A0000992,C00327,P204,2023-07-17
A0000993,C00327,P202,2024-02-01
A0000994,C00328,P005,2022-02-22
A0000995,C00328,P201,2022-12-09
A0000996,C00329,P005,2025-07-14
A0000997,C00329,P201,2025-09-27
A0000998,C00330,P007,2025-04-30
A0000999,C00330,P201,2025-09-02
A0001000,C00331,P001,2021-05-04
A0001001,C00331,P001,2021-05-13
A0001002,C00331,P203,2021-05-31
A0001003,C00331,P204,2021-10-25
A0001004,C00332,P003,2020-02-28
A0001005,C00332,P201,2020-11-26
A0001006,C00333,P004,2022-03-20
A0001007,C00333,P103,2023-10-02
A0001008,C00333,P202,2022-12-30
A0001009,C00334,P005,2022-08-07
A0001010,C00334,P203,2022-08-31
A0001011,C00335,P002,2025-04-08
A0001012,C00335,P203,2025-09-02
A0001013,C00336,P005,2021-11-28
A0001014,C00336,P002,2021-11-06
A0001015,C00336,P202,2021-10-31
A0001016,C00336,P202,2022-01-11
A0001017,C00337,P002,2023-11-30
A0001018,C00337,P203,2024-08-12
A0001019,C00338,P007,2025-09-02
A0001020,C00338,P104,2026-03-31
A0001021,C00338,P203,2026-07-14
A0001022,C00339,P007,2025-02-14
A0001023,C00339,P001,2025-01-01
A0001024,C00339,P007,2025-02-16
A0001025,C00339,P105,2026-06-09
A0001026,C00339,P204,2025-06-25
A0001027,C00339,P206,2025-08-17
A0001028,C00339,P205,2025-04-28
A0001029,C00340,P007,2023-11-17
A0001030,C00340,P201,2024-07-23
A0001031,C00341,P005,2022-11-06
A0001032,C00341,P002,2022-12-18
A0001033,C00341,P203,2023-03-11
A0001034,C00341,P203,2023-09-02
A0001035,C00341,P305,2024-07-24
A0001036,C00342,P001,2022-01-07
A0001037,C00342,P006,2022-02-20
A0001038,C00342,P202,2022-05-16
A0001039,C00342,P204,2022-09-22
A0001040,C00343,P003,2021-02-01
A0001041,C00343,P104,2023-02-07
A0001042,C00343,P201,2021-08-03
A0001043,C00344,P004,2024-08-15
A0001044,C00344,P201,2024-10-06
A0001045,C00345,P001,2020-08-04
A0001046,C00345,P203,2020-11-20
A0001047,C00346,P007,2023-08-24
A0001048,C00346,P201,2024-01-07
A0001049,C00347,P007,2023-11-25
A0001050,C00347,P201,2024-02-23
A0001051,C00348,P005,2024-03-18
A0001052,C00348,P101,2024-09-16
A0001053,C00348,P202,2024-06-10
A0001054,C00349,P004,2020-06-25
A0001055,C00349,P201,2020-08-19
A0001056,C00350,P005,2021-06-26
A0001057,C00350,P203,2021-12-03
A0001058,C00350,P301,2022-07-28
A0001059,C00351,P005,2021-01-31
A0001060,C00351,P203,2021-11-30
A0001061,C00352,P002,2022-03-24
A0001062,C00352,P202,2023-01-27
A0001063,C00353,P003,2024-08-21
A0001064,C00353,P203,2025-07-26
A0001065,C00354,P006,2023-08-20
A0001066,C00354,P203,2024-07-16
A0001067,C00355,P005,2020-10-08
A0001068,C00355,P203,2020-12-28
A0001069,C00356,P001,2024-06-12
A0001070,C00356,P203,2024-09-20
A0001071,C00357,P002,2023-07-18
A0001072,C00357,P201,2023-12-31
A0001073,C00358,P005,2020-05-08
A0001074,C00358,P203,2020-12-15
A0001075,C00359,P006,2025-08-15
A0001076,C00359,P202,2025-08-02
A0001077,C00360,P004,2022-07-25
A0001078,C00360,P006,2022-06-23
A0001079,C00360,P101,2024-05-04
A0001080,C00360,P202,2022-08-09
A0001081,C00360,P202,2023-05-04
A0001082,C00361,P007,2025-06-28
A0001083,C00361,P203,2026-02-21
A0001084,C00362,P005,2022-04-30
A0001085,C00362,P007,2022-06-13
A0001086,C00362,P104,2022-06-16
A0001087,C00362,P202,2022-08-23
A0001088,C00362,P204,2022-12-01
A0001089,C00363,P006,2021-11-13
A0001090,C00363,P005,2021-12-08
A0001091,C00363,P003,2021-10-16
A0001092,C00363,P205,2022-03-02
A0001093,C00363,P205,2022-02-21
A0001094,C00363,P205,2021-11-15
A0001095,C00363,P303,2022-06-26
A0001096,C00364,P007,2025-01-14
A0001097,C00364,P202,2025-07-17
A0001098,C00365,P001,2022-04-19
A0001099,C00365,P203,2022-03-26
A0001100,C00366,P003,2022-09-01
A0001101,C00366,P203,2023-04-26
A0001102,C00367,P007,2025-05-26
A0001103,C00367,P202,2026-01-22
A0001104,C00368,P001,2024-03-07
A0001105,C00368,P203,2024-02-22
A0001106,C00369,P004,2020-11-26
A0001107,C00369,P202,2021-09-04
A0001108,C00370,P005,2024-07-27
A0001109,C00370,P004,2024-06-19
A0001110,C00370,P101,2025-08-21
A0001111,C00370,P203,2024-07-30
A0001112,C00370,P204,2024-11-21
A0001113,C00371,P002,2021-10-24
A0001114,C00371,P201,2022-02-27
A0001115,C00372,P006,2020-08-21
A0001116,C00372,P006,2020-08-21
A0001117,C00372,P104,2021-06-27
A0001118,C00372,P203,2020-10-27
A0001119,C00372,P204,2021-05-30
A0001120,C00373,P005,2022-05-29
A0001121,C00373,P201,2022-10-10
A0001122,C00374,P004,2024-01-25
A0001123,C00374,P007,2023-12-31
A0001124,C00374,P202,2024-07-07
A0001125,C00374,P202,2024-02-01
A0001126,C00374,P302,2024-05-31
A0001127,C00375,P001,2021-07-08
A0001128,C00375,P201,2022-02-07
A0001129,C00376,P003,2022-10-08
A0001130,C00376,P201,2022-08-29
A0001131,C00377,P001,2021-12-16
A0001132,C00377,P103,2023-05-28
A0001133,C00377,P202,2022-02-10
A0001134,C00378,P007,2021-10-22
A0001135,C00378,P202,2022-02-03
A0001136,C00379,P006,2022-08-18
A0001137,C00379,P003,2022-09-12
A0001138,C00379,P203,2023-07-01
A0001139,C00379,P203,2022-09-14
A0001140,C00380,P004,2021-12-24
A0001141,C00380,P201,2022-08-11
A0001142,C00381,P005,2025-08-20
A0001143,C00381,P007,2025-08-20
A0001144,C00381,P204,2025-11-05
A0001145,C00381,P203,2025-10-27
A0001146,C00382,P007,2024-03-31
A0001147,C00382,P202,2024-07-23
A0001148,C00383,P005,2021-08-11
A0001149,C00383,P005,2021-08-14
A0001150,C00383,P202,2022-05-01
A0001151,C00383,P204,2021-12-17
A0001152,C00384,P001,2024-11-11
A0001153,C00384,P201,2025-02-25
A0001154,C00385,P001,2024-02-25
A0001155,C00385,P201,2024-11-03
A0001156,C00386,P004,2022-04-30
A0001157,C00386,P203,2022-11-12
A0001158,C00387,P004,2021-06-10
A0001159,C00387,P002,2021-05-13
A0001160,C00387,P104,2021-12-06
A0001161,C00387,P203,2021-09-04
A0001162,C00387,P202,2021-09-10
A0001163,C00388,P006,2022-03-14
A0001164,C00388,P002,2022-03-07
A0001165,C00388,P103,2024-02-05
A0001166,C00388,P204,2022-09-10
A0001167,C00388,P202,2022-12-13
A0001168,C00389,P007,2023-04-04
A0001169,C00389,P002,2023-05-11
A0001170,C00389,P105,2024-03-01
A0001171,C00389,P203,2023-09-25
A0001172,C00389,P203,2024-02-01
A0001173,C00390,P006,2023-03-14
A0001174,C00390,P202,2023-11-13
A0001175,C00391,P002,2023-05-22
A0001176,C00391,P201,2024-01-13
A0001177,C00392,P005,2020-02-06
A0001178,C00392,P001,2020-03-22
A0001179,C00392,P105,2021-04-04
A0001180,C00392,P204,2020-04-05
A0001181,C00392,P202,2020-01-30
A0001182,C00393,P002,2022-10-23
A0001183,C00393,P007,2022-09-24
A0001184,C00393,P204,2023-03-06
A0001185,C00393,P202,2022-09-26
A0001186,C00394,P005,2023-07-24
A0001187,C00394,P001,2023-07-30
A0001188,C00394,P203,2023-10-24
A0001189,C00394,P202,2023-07-22
A0001190,C00394,P302,2024-03-19
A0001191,C00395,P005,2025-10-10
A0001192,C00395,P203,2026-06-01
A0001193,C00395,P303,2027-11-24
A0001194,C00396,P004,2021-10-02
A0001195,C00396,P004,2021-09-03
A0001196,C00396,P004,2021-10-13
A0001197,C00396,P106,2023-03-26
A0001198,C00396,P205,2022-03-28
A0001199,C00396,P205,2022-04-22
A0001200,C00396,P205,2021-12-02
A0001201,C00397,P005,2022-07-14
A0001202,C00397,P202,2022-11-15
A0001203,C00398,P007,2024-11-28
A0001204,C00398,P203,2024-12-05
A0001205,C00399,P006,2022-12-05
A0001206,C00399,P203,2023-04-24
A0001207,C00400,P005,2020-02-17
A0001208,C00400,P201,2020-11-06
A0001209,C00401,P002,2020-08-26
A0001210,C00401,P005,2020-10-09
A0001211,C00401,P202,2021-03-06
A0001212,C00401,P202,2021-05-05
A0001213,C00402,P001,2025-02-05
A0001214,C00402,P203,2025-07-13
A0001215,C00403,P002,2024-10-03
A0001216,C00403,P202,2025-02-22
A0001217,C00404,P001,2024-03-04
A0001218,C00404,P203,2024-02-28
A0001219,C00405,P004,2022-04-10
A0001220,C00405,P203,2022-08-25
A0001221,C00406,P007,2020-09-14
A0001222,C00406,P203,2021-07-16
A0001223,C00407,P004,2023-05-13
A0001224,C00407,P201,2024-02-29
A0001225,C00408,P002,2025-02-20
A0001226,C00408,P202,2025-03-12
A0001227,C00409,P005,2024-04-24
A0001228,C00409,P003,2024-04-19
A0001229,C00409,P103,2025-06-10
A0001230,C00409,P203,2024-11-18
A0001231,C00409,P204,2025-02-22
A0001232,C00410,P001,2022-02-17
A0001233,C00410,P202,2022-07-02
A0001234,C00411,P007,2025-04-27
A0001235,C00411,P101,2026-01-25
A0001236,C00411,P201,2025-04-04
A0001237,C00412,P006,2024-08-27
A0001238,C00412,P001,2024-08-05
A0001239,C00412,P204,2024-10-17
A0001240,C00412,P204,2024-11-26
A0001241,C00413,P006,2020-10-27
A0001242,C00413,P203,2021-10-01
A0001243,C00414,P006,2022-03-18
A0001244,C00414,P103,2023-10-21
A0001245,C00414,P202,2022-11-23
A0001246,C00415,P007,2022-06-12
A0001247,C00415,P201,2023-02-05
A0001248,C00416,P004,2025-01-10
A0001249,C00416,P203,2025-09-09
A0001250,C00417,P004,2024-02-04
A0001251,C00417,P005,2024-01-24
A0001252,C00417,P101,2025-04-26
A0001253,C00417,P202,2024-11-14
A0001254,C00417,P204,2024-02-27
A0001255,C00418,P005,2022-11-04
A0001256,C00418,P202,2022-11-14
A0001257,C00419,P003,2020-03-02
A0001258,C00419,P202,2020-08-05
A0001259,C00420,P002,2020-06-13
A0001260,C00420,P002,2020-07-12
A0001261,C00420,P202,2020-08-03
A0001262,C00420,P203,2020-10-09
A0001263,C00421,P001,2024-03-10
A0001264,C00421,P201,2024-02-01
A0001265,C00422,P006,2023-02-04
A0001266,C00422,P103,2025-01-27
A0001267,C00422,P202,2023-04-01
A0001268,C00423,P005,2024-09-21
A0001269,C00423,P202,2025-02-20
A0001270,C00424,P007,2021-11-12
A0001271,C00424,P001,2021-10-15
A0001272,C00424,P104,2022-11-28
A0001273,C00424,P202,2022-02-22
A0001274,C00424,P202,2022-05-23
A0001275,C00424,P303,2023-10-04
A0001276,C00425,P006,2025-09-11
A0001277,C00425,P202,2026-07-29
A0001278,C00425,P303,2026-03-21
A0001279,C00426,P003,2023-04-07
A0001280,C00426,P203,2023-07-03
A0001281,C00427,P006,2021-12-09
A0001282,C00427,P201,2022-01-02
A0001283,C00428,P002,2023-10-29
A0001284,C00428,P201,2023-11-24
A0001285,C00429,P006,2021-10-14
A0001286,C00429,P203,2022-07-10
A0001287,C00430,P003,2025-06-21
A0001288,C00430,P201,2026-03-27
A0001289,C00431,P005,2021-04-17
A0001290,C00431,P201,2021-09-17
A0001291,C00432,P004,2020-01-23
A0001292,C00432,P006,2020-02-05
A0001293,C00432,P202,2020-06-07
A0001294,C00432,P204,2020-12-03
A0001295,C00432,P304,2021-01-10
A0001296,C00433,P007,2025-03-27
A0001297,C00433,P202,2025-08-10
A0001298,C00434,P001,2024-07-25
A0001299,C00434,P203,2024-10-09
A0001300,C00435,P007,2024-08-26
A0001301,C00435,P102,2025-08-24
A0001302,C00435,P201,2025-06-19
A0001303,C00436,P002,2023-09-19
A0001304,C00436,P203,2023-11-23
A0001305,C00437,P005,2022-04-28
A0001306,C00437,P202,2022-06-08
A0001307,C00438,P004,2025-04-28
A0001308,C00438,P106,2026-02-02
A0001309,C00438,P201,2025-05-06
A0001310,C00439,P005,2022-07-18
A0001311,C00439,P201,2023-02-25
A0001312,C00440,P005,2023-12-13
A0001313,C00440,P105,2024-02-25
A0001314,C00440,P202,2024-02-05
A0001315,C00441,P005,2024-04-19
A0001316,C00441,P201,2025-01-25
A0001317,C00442,P006,2023-08-16
A0001318,C00442,P002,2023-10-08
A0001319,C00442,P203,2024-06-26
A0001320,C00442,P204,2023-11-29
A0001321,C00442,P304,2025-01-30
A0001322,C00443,P002,2023-01-20
A0001323,C00443,P001,2023-01-13
A0001324,C00443,P202,2023-04-03
A0001325,C00443,P203,2023-06-25
A0001326,C00444,P006,2024-02-07
A0001327,C00444,P007,2024-03-06
A0001328,C00444,P204,2024-03-30
A0001329,C00444,P203,2024-04-12
A0001330,C00445,P001,2025-05-28
A0001331,C00445,P203,2026-01-23
A0001332,C00446,P001,2024-10-11
A0001333,C00446,P003,2024-11-25
A0001334,C00446,P005,2024-11-28
A0001335,C00446,P204,2025-03-05
A0001336,C00446,P204,2025-04-27
A0001337,C00446,P206,2025-08-26
A0001338,C00446,P301,2026-10-19
A0001339,C00447,P007,2022-04-11
A0001340,C00447,P201,2022-11-07
A0001341,C00448,P005,2022-06-15
A0001342,C00448,P104,2023-05-14
A0001343,C00448,P203,2022-10-24
A0001344,C00449,P002,2023-01-11
A0001345,C00449,P203,2023-07-17
A0001346,C00450,P001,2025-08-05
A0001347,C00450,P203,2026-06-11
A0001348,C00451,P004,2022-10-12
A0001349,C00451,P203,2022-08-16
A0001350,C00452,P007,2021-10-29
A0001351,C00452,P201,2021-12-16
A0001352,C00453,P002,2020-03-20
A0001353,C00453,P203,2020-05-16
A0001354,C00454,P006,2025-04-24
A0001355,C00454,P106,2026-08-23
A0001356,C00454,P203,2025-06-08
A0001357,C00455,P006,2021-08-25
A0001358,C00455,P007,2021-10-03
A0001359,C00455,P103,2023-03-12
A0001360,C00455,P204,2022-02-09
A0001361,C00455,P202,2022-03-11
A0001362,C00456,P005,2024-04-30
A0001363,C00456,P002,2024-04-05
A0001364,C00456,P006,2024-04-06
A0001365,C00456,P001,2024-03-20
A0001366,C00456,P204,2024-11-17
A0001367,C00456,P205,2024-07-16
A0001368,C00456,P204,2024-08-09
A0001369,C00456,P305,2025-07-07
A0001370,C00457,P002,2023-05-10
A0001371,C00457,P202,2023-11-13
A0001372,C00458,P005,2022-03-12
A0001373,C00458,P105,2024-01-28
A0001374,C00458,P203,2022-05-15
A0001375,C00459,P007,2020-03-21
A0001376,C00459,P203,2020-11-30
A0001377,C00460,P006,2021-09-21
A0001378,C00460,P101,2023-01-19
A0001379,C00460,P203,2021-10-27
A0001380,C00461,P002,2020-11-30
A0001381,C00461,P104,2022-01-19
A0001382,C00461,P202,2020-12-22
A0001383,C00462,P003,2021-05-05
A0001384,C00462,P203,2021-11-13
A0001385,C00463,P002,2020-02-25
A0001386,C00463,P202,2020-04-19
A0001387,C00464,P003,2021-04-29
A0001388,C00464,P002,2021-04-21
A0001389,C00464,P204,2021-07-13
A0001390,C00464,P202,2021-09-27
A0001391,C00465,P002,2024-05-13
A0001392,C00465,P203,2024-05-10
A0001393,C00466,P006,2020-03-28
A0001394,C00466,P106,2020-10-18
A0001395,C00466,P202,2020-03-03
A0001396,C00467,P002,2020-12-28
A0001397,C00467,P002,2020-12-21
A0001398,C00467,P106,2022-04-23
A0001399,C00467,P203,2021-10-28
A0001400,C00467,P202,2021-03-10
A0001401,C00468,P004,2025-01-04
A0001402,C00468,P001,2024-12-12
A0001403,C00468,P102,2026-07-18
A0001404,C00468,P202,2025-08-29
A0001405,C00468,P203,2025-07-05
